GeneID	ExpectedReadCount	TPM
Gene01202	3	1.64
Gene01203	67	6.12
Gene01204	12	39.94
Gene01205	2.7	1.18
Gene01206	334	22.26
Gene01207	27	3.11
Gene01208	111	15.61
Gene01209	120	12.48
Gene01210	0	0
Gene01211	25	1.34
Gene01212	0	0
Gene01213	29	5.35
Gene01214	52	15.89
Gene01215	0	0
Gene01216	189	17.93
Gene01217	3	1.89
Gene01218	15	4.27
Gene01219	16	2.75
Gene01220	311.12	17.8
Gene01221	2	0.31
Gene01222	473	95.52
Gene01223	0	0
Gene01224	1	0.12
Gene01225	5	0.53
Gene01226	0	0
Gene01227	0	0
Gene01228	33	6.05
Gene01229	0	0
Gene01230	0	0
Gene01231	330	13.12
Gene01232	71	6.59
Gene01233	416	100.04
Gene01234	2	0.55
Gene01235	59	11.69
Gene01236	0	0
Gene01237	86	14.32
Gene01238	1	0.77
Gene01239	33	1.56
Gene01240	162	36.54
Gene01241	0	0
Gene01242	0	0
Gene01243	48	13.79
Gene01244	31	1.4
Gene01245	0	0
Gene01246	64	3.42
Gene01247	235	30.6
Gene01248	56.16	5.3
Gene01249	94	11.56
Gene01250	1	0.14
Gene01251	0	0
Gene01252	335	24.62
Gene01253	34	5.2
Gene01254	2714	111.54
Gene01255	261	15.33
Gene01256	485	28.69
Gene01257	164	23.33
Gene01258	0	0
Gene01259	0	0
Gene01260	1151	60.52
Gene01261	300	32.13
Gene01262	1374	169.26
Gene01263	19	25.28
Gene01264	83	16.49
Gene01265	0	0
Gene01266	26	2.42
Gene01267	6	16.49
Gene01268	0	0
Gene01269	0	0
Gene01270	4	0.39
Gene01271	2	0.38
Gene01272	226	14.6
Gene01273	37	3.59
Gene01274	324	23.58
Gene01275	0	0
Gene01276	0	0
Gene01277	36	3.02
Gene01278	24	13.04
Gene01279	392	27.43
Gene01280	15	0.62
Gene01281	241	37.87
Gene01282	12	0.7
Gene01283	2	3.29
Gene01284	136	11.36
Gene01285	0	0
Gene01286	170	4.58
Gene01287	0	0
Gene01288	28	6.43
Gene01289	0	0
Gene01290	102	18.93
Gene01291	0	0
Gene01292	203	10.17
Gene01293	45	21.26
Gene01294	5	7.93
Gene01295	1	0.11
Gene01296	272	47.33
Gene01297	76	9.83
Gene01298	79	28.61
Gene01299	8	1.92
Gene01300	16	3.19
Gene01301	0	0
Gene01302	1	0.11
Gene01303	139	43.99
Gene01304	0	0
Gene01305	77	10.83
Gene01306	0	0
Gene01307	2	0.21
Gene01308	0	0
Gene01309	29	14.44
Gene01310	164	15.35
Gene01311	3	1.21
Gene01312	0	0
Gene01313	0	0
Gene01314	454	32.13
Gene01315	89	5.97
Gene01316	0	0
Gene01317	0	0
Gene01318	67	9.34
Gene01319	0	0
Gene01320	122	8.66
Gene01321	1777	147.28
Gene01322	6	2.38
Gene01323	12	1.36
Gene01324	423	33.83
Gene01325	19.73	1.21
Gene01326	38	2.23
Gene01327	10	1.47
Gene01328	25	2.73
Gene01329	900	55.25
Gene01330	293	24.78
Gene01331	1144	78.62
Gene01332	16	4.15
Gene01333	1184	127.71
Gene01334	514	47.03
Gene01335	13	13.02
Gene01336	10.83	2.86
Gene01337	175	9.76
Gene01338	15	1.96
Gene01339	87	10.3
Gene01340	94	5.48
Gene01341	21	6.29
Gene01342	1	5.62
Gene01343	125	14.39
Gene01344	11	5.52
Gene01345	26	27.14
Gene01346	0	0
Gene01347	0	0
Gene01348	455	22.87
Gene01349	37	6.91
Gene01350	35	37.05
Gene01351	0	0
Gene01352	0	0
Gene01353	46	4.41
Gene01354	0	0
Gene01355	0	0
Gene01356	345	20.35
Gene01357	13	1.01
Gene01358	177	27.67
Gene01359	5	0.8
Gene01360	68	25.81
Gene01361	118	6.69
Gene01362	297	99.52
Gene01363	164	5.43
Gene01364	0	0
Gene01365	253	17.99
Gene01366	256	12.15
Gene01367	161	13.77
Gene01368	23	13.62
Gene01369	82	8.8
Gene01370	4469	214.29
Gene01371	225	7.7
Gene01372	0	0
Gene01373	107	15.29
Gene01374	222	9.04
Gene01375	49	10.59
Gene01376	8	0.48
Gene01377	0	0
Gene01378	340	132.24
Gene01379	2	0.38
Gene01380	127	31.27
Gene01381	515	163.8
Gene01382	148	31.87
Gene01383	34	20.69
Gene01384	0	0
Gene01385	91	19.8
Gene01386	467	25.6
Gene01387	103	9
Gene01388	0	0
Gene01389	128	40.71
Gene01390	43	1.75
Gene01391	0	0
Gene01392	76	3.41
Gene01393	86	11.67
Gene01394	92	3.67
Gene01395	0	0
Gene01396	27	5.06
Gene01397	447	22.36
Gene01398	40	1.71
Gene01399	36	20.59
Gene01400	182	52.28
Gene01401	52	8.95
Gene01402	0	0
Gene01403	81	6.09
Gene01404	0	0
Gene01405	26	3.92
Gene01406	27	2.97
Gene01407	0	0
Gene01408	2	2.24
Gene01409	27	14.44
Gene01410	151	9.45
Gene01411	0	0
Gene01412	132	6.63
Gene01413	34	4.58
Gene01414	71	8.69
Gene01415	145	19.04
Gene01416	0	0
Gene01417	109	25.61
Gene01418	94	10.05
Gene01419	7	0.35
Gene01420	0	0
Gene01421	3	11.24
Gene01422	265	30.74
Gene01423	4	0.74
Gene01424	2	0.54
Gene01425	1115	126.94
Gene01426	2	2.66
Gene01427	97.84	6.18
Gene01428	43	6.01
Gene01429	60	5.28
Gene01430	333	16.11
Gene01431	0	0
Gene01432	2023	138.26
Gene01433	0	0
Gene01434	2	0.34
Gene01435	40	11.33
Gene01436	74	4.94
Gene01437	0	0
Gene01438	46	3.7
Gene01439	532	21.76
Gene01440	10	1.2
Gene01441	60	2.77
Gene01442	3	4.76
Gene01443	107	5.43
Gene01444	204	11.16
Gene01445	402.09	83.95
Gene01446	87	10.36
Gene01447	0	0
Gene01448	0	0
Gene01449	15	1.77
Gene01450	12	1.74
Gene01451	65	23.54
Gene01452	2	17.61
Gene01453	219	23.83
Gene01454	0	0
Gene01455	444	27.76
Gene01456	39	3.15
Gene01457	2	4.85
Gene01458	2	0.2
Gene01459	79	18.22
Gene01460	87	37.01
Gene01461	0	0
Gene01462	0	0
Gene01463	315	76.05
Gene01464	5	8.24
Gene01465	988	65.77
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	71	19.67
Gene01470	0	0
Gene01471	28	5.87
Gene01472	0	0
Gene01473	1	5.04
Gene01474	7	1.75
Gene01475	181	34.2
Gene01476	0	0
Gene01477	117	14.19
Gene01478	13	0.64
Gene01479	69	9.93
Gene01480	381	16.82
Gene01481	0	0
Gene01482	119	10.19
Gene01483	73	5.48
Gene01484	52	8.3
Gene01485	157	20.49
Gene01486	107	20.09
Gene01487	94	4.88
Gene01488	0	0
Gene01489	115	16.25
Gene01490	0	0
Gene01491	8	5.93
Gene01492	0	0
Gene01493	350	27.49
Gene01494	21	4.97
Gene01495	1	0.16
Gene01496	0	0
Gene01497	281	25.71
Gene01498	90	17.54
Gene01499	1134	74.44
Gene01500	20	1.89
Gene01501	87	13.71
Gene01502	15	2.97
Gene01503	33	6.39
Gene01504	22	7.29
Gene01505	279	61.36
Gene01506	172	8
Gene01507	310	8.31
Gene01508	0	0
Gene01509	107	13.62
Gene01510	205	26.42
Gene01511	577	46.08
Gene01512	70	2.27
Gene01513	8	30.93
Gene01514	0	0
Gene01515	479	21.54
Gene01516	3752.99	150.62
Gene01517	228	48.59
Gene01518	2	2.62
Gene01519	0	0
Gene01520	82	10.04
Gene01521	33	2.63
Gene01522	283.23	13.64
Gene01523	413	17.24
Gene01524	148	12.07
Gene01525	0	0
Gene01526	1	1.59
Gene01527	50	9.84
Gene01528	12	2.03
Gene01529	232	30.47
Gene01530	0	0
Gene01531	0	0
Gene01532	134	24.71
Gene01533	0	0
Gene01534	5	1.17
Gene01535	15	4.5
Gene01536	164	6.93
Gene01537	423	23.63
Gene01538	1422	74.96
Gene01539	15.32	6.98
Gene01540	34	1.35
Gene01541	1	0.19
Gene01542	2	0.2
Gene01543	37	7.01
Gene01544	0	0
Gene01545	0	0
Gene01546	353	31.46
Gene01547	10	17.81
Gene01548	67	19.07
Gene01549	58	16.9
Gene01550	18	1.93
Gene01551	0	0
Gene01552	35	45.08
Gene01553	8	0.37
Gene01554	267	15.26
Gene01555	0	0
Gene01556	0	0
Gene01557	323.99	16.95
Gene01558	114	21.41
Gene01559	52	4.82
Gene01560	0	0
Gene01561	106	8.17
Gene01562	12	4.94
Gene01563	121	9.55
Gene01564	16	5.57
Gene01565	53	9.04
Gene01566	402	29.57
Gene01567	0	0
Gene01568	35	6.59
Gene01569	0	0
Gene01570	0	0
Gene01571	225	32.16
Gene01572	60	19.38
Gene01573	1	0
Gene01574	20	59.52
Gene01575	60	6.31
Gene01576	0	0
Gene01577	42	4.26
Gene01578	2.84	0.86
Gene01579	61	60.28
Gene01580	4	0.71
Gene01581	299	16.35
Gene01582	1	0.44
Gene01583	0	0
Gene01584	66	5.96
Gene01585	49.68	11.04
Gene01586	5	1.08
Gene01587	19	18.29
Gene01588	0	0
Gene01589	14	6.81
Gene01590	117	19.64
Gene01591	22	1
Gene01592	45	64.08
Gene01593	9	0.9
Gene01594	0	0
Gene01595	0	0
Gene01596	2	4.22
Gene01597	60	11.7
Gene01598	47	2.2
Gene01599	264	15.47
Gene01600	162	7.95
Gene01601	0	0
Gene01602	88	10.88
Gene01603	0	0
Gene01604	1169	46.92
Gene01605	88	11.84
Gene01606	6	2.33
Gene01607	0	0
Gene01608	0	0
Gene01609	0	0
Gene01610	505	41.41
Gene01611	294.34	93.14
Gene01612	628	39.82
Gene01613	255	29.08
Gene01614	0	0
Gene01615	1	0
Gene01616	27	6.23
Gene01617	7	0.33
Gene01618	1	0.13
Gene01619	125	23.05
Gene01620	14	0.59
Gene01621	26	3.8
Gene01622	307	287.88
Gene01623	117.79	5.8
Gene01624	0	0
Gene01625	15	17.86
Gene01626	61	16.18
Gene01627	2	0.59
Gene01628	351	40.33
Gene01629	0	0
Gene01630	3	13.63
Gene01631	73	5.52
Gene01632	68	8.28
Gene01633	446	19.12
Gene01634	133	9.13
Gene01635	0	0
Gene01636	0	0
Gene01637	0	0
Gene01638	9	0.42
Gene01639	41	2.27
Gene01640	581	13.78
Gene01641	10	4.66
Gene01642	1	0.05
Gene01643	24	2.06
Gene01644	125.66	48.58
Gene01645	32	20.4
Gene01646	79	10.44
Gene01647	154	18
Gene01648	98	14.48
Gene01649	101	16.77
Gene01650	0	0
Gene01651	54	10.94
Gene01652	7	1.17
Gene01653	7	3.15
Gene01654	36	6.06
Gene01655	451	47.4
Gene01656	6	0.6
Gene01657	95	10.04
Gene01658	777	46.27
Gene01659	92	38.62
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	121	9.84
Gene01667	48	5.98
Gene01668	1869	59.99
Gene01669	0	0
Gene01670	89	8.69
Gene01671	1	0.15
Gene01672	0	0
Gene01673	0	0
Gene01674	286	60.53
Gene01675	0	0
Gene01676	0	0
Gene01677	0	0
Gene01678	12	1.44
Gene01679	95	9.69
Gene01680	8	0.61
Gene01681	0	0
Gene01682	0	0
Gene01683	13	2.71
Gene01684	96	14.08
Gene01685	254	13.62
Gene01686	120	6.63
Gene01687	0	0
Gene01688	7	51.84
Gene01689	11	3.94
Gene01690	4	0.46
Gene01691	1673	280.81
Gene01692	15	5.25
Gene01693	0	0
Gene01694	33	8.26
Gene01695	10	3.77
Gene01696	17	20.55
Gene01697	9	43.8
Gene01698	519	12.36
Gene01699	13	1.94
Gene01700	14	2.63
Gene01701	731	38.44
Gene01702	3	4.94
Gene01703	1	0.12
Gene01704	24	22.51
Gene01705	0	0
Gene01706	20	4.74
Gene01707	249	98.66
Gene01708	52	3.35
Gene01709	98	38.35
Gene01710	1	1.82
Gene01711	8	3.09
Gene01712	50	16.67
Gene01713	255	77.93
Gene01714	3	0.74
Gene01715	51.88	2.89
Gene01716	9	2.18
Gene01717	115	24.26
Gene01718	135	5.93
Gene01719	949	62.77
Gene01720	0	0
Gene01721	1	0.25
Gene01722	9	5.79
Gene01723	0	0
Gene01724	4	0.27
Gene01725	0	0
Gene01726	126.89	50.92
Gene01727	842	241.89
Gene01728	62	2.69
Gene01729	2	4.41
Gene01730	9	1.79
Gene01731	103	14.82
Gene01732	1	1.07
Gene01733	77	37.47
Gene01734	5	5.01
Gene01735	1812	136.91
Gene01736	1	0.15
Gene01737	69	10.63
Gene01738	4	0.88
Gene01739	24	0.92
Gene01740	623	789.54
Gene01741	7	1.13
Gene01742	117	22.59
Gene01743	12	1.56
Gene01744	0	0
Gene01745	1	0.15
Gene01746	26	7.91
Gene01747	34	2.08
Gene01748	1	0.06
Gene01749	53	38.47
Gene01750	168	8.98
Gene01751	0	0
Gene01752	27	1.78
Gene01753	43	2.84
Gene01754	184	27.64
Gene01755	64	42.4
Gene01756	78	3.41
Gene01757	33	4.51
Gene01758	0	0
Gene01759	0	0
Gene01760	79	4.33
Gene01761	360	28.68
Gene01762	59	2.83
Gene01763	5	0.62
Gene01764	43	19.19
Gene01765	26	5.76
Gene01766	176	18.13
Gene01767	0	0
Gene01768	3	0.13
Gene01769	525.37	45.25
Gene01770	25	4.45
Gene01771	81	7.87
Gene01772	0	0
Gene01773	120	3.08
Gene01774	1	0.06
Gene01775	192	68.35
Gene01776	153	32.05
Gene01777	1	0.14
Gene01778	26	12.37
Gene01779	1	12.29
Gene01780	504	45.71
Gene01781	185	7.4
Gene01782	1	0.23
Gene01783	0	0
Gene01784	148	17.94
Gene01785	77	5.82
Gene01786	31	10.56
Gene01787	126	12.26
Gene01788	0	0
Gene01789	171	15.26
Gene01790	83	9.97
Gene01791	1	0.1
Gene01792	21	13.51
Gene01793	367	307.99
Gene01794	107	8.21
Gene01795	61	5.36
Gene01796	1	1.02
Gene01797	139	26.51
Gene01798	18	2.58
Gene01799	25	1.91
Gene01800	0	0
Gene01801	0	0
Gene01802	27	5.09
Gene01803	0	0
Gene01804	186	17.6
Gene01805	1	0.86
Gene01806	3	0.34
Gene01807	204	137.84
Gene01808	2	3.64
Gene01809	209	14.66
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	264	25.17
Gene01816	136	8.91
Gene01817	0	0
Gene01818	42	31.14
Gene01819	62	12.48
Gene01820	0	0
Gene01821	0	0
Gene01822	3	0.47
Gene01823	73	4.57
Gene01824	517	51.11
Gene01825	0	0
Gene01826	8	0.75
Gene01827	72	25.35
Gene01828	87	4.17
Gene01829	0	0
Gene01830	0	0
Gene01831	0	0
Gene01832	0	0
Gene01833	0	0
Gene01834	0	0
Gene01835	0	0
Gene01836	459	72.5
Gene01837	602	27.25
Gene01838	25	17.06
Gene01839	50	6.1
Gene01840	1	9.65
Gene01841	0	0
Gene01842	389	14.92
Gene01843	1	9.65
Gene01844	574	63.93
Gene01845	14	1.22
Gene01846	15	2.48
Gene01847	79	21.04
Gene01848	783	63.78
Gene01849	0	0
Gene01850	196.38	84.1
Gene01851	14	2.57
Gene01852	1	5.04
Gene01853	11	1.58
Gene01854	151	10.18
Gene01855	2	0.5
Gene01856	2938	309.84
Gene01857	85	11.74
Gene01858	106	13.69
Gene01859	114	9.21
Gene01860	0	0
Gene01861	11	2.93
Gene01862	18	4.3
Gene01863	16	2.94
Gene01864	1	0.18
Gene01865	0	0
Gene01866	1124	69.7
Gene01867	38	1.33
Gene01868	1	0.18
Gene01869	0	0
Gene01870	1	0.12
Gene01871	2	0.45
Gene01872	0	0
Gene01873	159	8.83
Gene01874	36.78	8.27
Gene01875	2	0.87
Gene01876	32	10.67
Gene01877	126	15.49
Gene01878	24	1.23
Gene01879	0	0
Gene01880	5	2.1
Gene01881	285	27.68
Gene01882	0	0
Gene01883	221	24.05
Gene01884	12	7.11
Gene01885	16	5.28
Gene01886	0	0
Gene01887	1	0.66
Gene01888	224	17.18
Gene01889	28	9.33
Gene01890	393	9.44
Gene01891	88	11.02
Gene01892	0	0
Gene01893	12	18.35
Gene01894	3	1.53
Gene01895	0	0
Gene01896	0	0
Gene01897	0	0
Gene01898	64	10.83
Gene01899	147	35.08
Gene01900	39	9.49
Gene01901	1	0.19
Gene01902	196	10.07
Gene01903	0	0
Gene01904	0	0
Gene01905	0	0
Gene01906	80	4.12
Gene01907	477	30.19
Gene01908	365	16.95
Gene01909	8	0.29
Gene01910	23	7.35
Gene01911	26	14.74
Gene01912	2	2.53
Gene01913	688	104.13
Gene01914	148	7.46
Gene01915	236	34.21
Gene01916	0	0
Gene01917	3	0.69
Gene01918	61	15.26
Gene01919	1	0.6
Gene01920	0	0
Gene01921	16	0.59
Gene01922	32	4.49
Gene01923	0	0
Gene01924	85	18.11
Gene01925	32	6.24
Gene01926	11	2.49
Gene01927	160	21.42
Gene01928	0	0
Gene01929	393	55.91
Gene01930	28	12.32
Gene01931	12	10.44
Gene01932	42	8.86
Gene01933	13	2.49
Gene01934	72	32.58
Gene01935	0	0
Gene01936	0	0
Gene01937	22	5.31
Gene01938	605	33.2
Gene01939	18	16.88
Gene01940	176	25.75
Gene01941	76	12.48
Gene01942	5	1.52
Gene01943	51	6.08
Gene01944	0	0
Gene01945	18	1.05
Gene01946	1047	41.97
Gene01947	1156	82.39
Gene01948	0	0
Gene01949	34	10.65
Gene01950	0	0
Gene01951	0	0
Gene01952	318	58.47
Gene01953	42	12.12
Gene01954	329	37.46
Gene01955	1636	61.23
Gene01956	8	5.3
Gene01957	71	2.65
Gene01958	3	1.15
Gene01959	670	115.61
Gene01960	656	54.96
Gene01961	0	0
Gene01962	0	0
Gene01963	0	0
Gene01964	9	0.42
Gene01965	80	19.24
Gene01966	34	2.56
Gene01967	107	14.84
Gene01968	9	2.6
Gene01969	0	0
Gene01970	1	0.65
Gene01971	0	0
Gene01972	0	0
Gene01973	69	18.7
Gene01974	35	66.29
Gene01975	3	0.69
Gene01976	66	9.09
Gene01977	179	3.82
Gene01978	0	0
Gene01979	160	5.79
Gene01980	383	24.06
Gene01981	51	9.97
Gene01982	11	10.59
Gene01983	63	3.68
Gene01984	33	4.86
Gene01985	0	0
Gene01986	58	17.64
Gene01987	33	18.39
Gene01988	4	1.71
Gene01989	24	5.51
Gene01990	82	20.6
Gene01991	278	35.38
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	28	50.9
Gene01996	127	67.9
Gene01997	0	0
Gene01998	5	0.63
Gene01999	102	12.82
Gene02000	7	0.64
Gene02001	18	0.7
Gene02002	67	6.04
Gene02003	4	40.43
Gene02004	22	13.89
Gene02005	160	12.03
Gene02006	97	6.87
Gene02007	436.29	19.87
Gene02008	0	0
Gene02009	113	14.18
Gene02010	66	11.85
Gene02011	0	0
Gene02012	1	0.77
Gene02013	0	0
Gene02014	96	7.51
Gene02015	49	10.78
Gene02016	0	0
Gene02017	0	0
Gene02018	1	0.14
Gene02019	678	63.46
Gene02020	176	27.04
Gene02021	151	17.29
Gene02022	48	55.43
Gene02023	1222	92.56
Gene02024	0	0
Gene02025	132	15.37
Gene02026	2	0.34
Gene02027	205	17.08
Gene02028	40	4.71
Gene02029	306	23.94
Gene02030	15	9.65
Gene02031	50	2.97
Gene02032	6	2.47
Gene02033	3	0.56
Gene02034	0	0
Gene02035	5	1.48
Gene02036	1	0.64
Gene02037	585	28.41
Gene02038	35	7.43
Gene02039	27	16.43
Gene02040	31	18.36
Gene02041	1013	99.34
Gene02042	0	0
Gene02043	25	11.64
Gene02044	6	2.38
Gene02045	48	3.78
Gene02046	0	0
Gene02047	0	0
Gene02048	162	19.88
Gene02049	188	12.01
Gene02050	40	9.44
Gene02051	0	0
Gene02052	4656	411.37
Gene02053	17	3.35
Gene02054	35	5.43
Gene02055	54.76	6.51
Gene02056	264	16.5
Gene02057	158	17.86
Gene02058	16	3.33
Gene02059	22	4.47
Gene02060	0	0
Gene02061	97	14.29
Gene02062	61	8.62
Gene02063	229.54	4.8
Gene02064	143	17.07
Gene02065	0	0
Gene02066	105	21.77
Gene02067	51	7.68
Gene02068	81	42.27
Gene02069	222	29.79
Gene02070	7	0.75
Gene02071	0	0
Gene02072	635	29.4
Gene02073	63	21.11
Gene02074	2307	341.61
Gene02075	375	195.69
Gene02076	272	25.34
Gene02077	50	7.4
Gene02078	30	27.77
Gene02079	0	0
Gene02080	113	30.76
Gene02081	1	0.08
Gene02082	35	5.31
Gene02083	2058	140.96
Gene02084	5	1.97
Gene02085	0	0
Gene02086	159	14.55
Gene02087	0	0
Gene02088	0	0
Gene02089	969.62	88.86
Gene02090	42.2	4.17
Gene02091	69	6.87
Gene02092	0	0
Gene02093	9	26.79
Gene02094	0	0
Gene02095	1338	632.09
Gene02096	0	0
Gene02097	131	8.24
Gene02098	69	12.04
Gene02099	0	0
Gene02100	265	20.07
Gene02101	0	0
Gene02102	0	0
Gene02103	10	2.91
Gene02104	9	3.44
Gene02105	3	0.86
Gene02106	0	0
Gene02107	0	0
Gene02108	22.64	5.13
Gene02109	14	1.12
Gene02110	0	0
Gene02111	0	0
Gene02112	75	10.55
Gene02113	326	80.91
Gene02114	431	34.25
Gene02115	4	1.11
Gene02116	0	0
Gene02117	0	0
Gene02118	11	0.6
Gene02119	46	1.56
Gene02120	0	0
Gene02121	35	4.52
Gene02122	176	16.88
Gene02123	0	0
Gene02124	0	0
Gene02125	624	33.76
Gene02126	7	18.28
Gene02127	18	9.39
Gene02128	35	15.62
Gene02129	42	4.33
Gene02130	28	3.2
Gene02131	0	0
Gene02132	93	49.72
Gene02133	1	0.32
Gene02134	69	5.38
Gene02135	96	14.82
Gene02136	46	6.67
Gene02137	108	22.1
Gene02138	968	43.25
Gene02139	0	0
Gene02140	0	0
Gene02141	0	0
Gene02142	4	7.27
Gene02143	0	0
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	299	67.2
Gene02148	28	7.24
Gene02149	58	5.15
Gene02150	0	0
Gene02151	107	11.79
Gene02152	15	0.57
Gene02153	10	5.35
Gene02154	2	2.58
Gene02155	28	3.88
Gene02156	302	23.3
Gene02157	907	24.78
Gene02158	0	0
Gene02159	9	1.48
Gene02160	101	5.64
Gene02161	49	3.63
Gene02162	300	12.62
Gene02163	24	5.15
Gene02164	29	11.71
Gene02165	38	5.17
Gene02166	16	3.76
Gene02167	7	1.33
Gene02168	0	0
Gene02169	25	5.38
Gene02170	17	5.85
Gene02171	8	0.56
Gene02172	261	11.58
Gene02173	68	16.42
Gene02174	0	0
Gene02175	3	0.69
Gene02176	458	14.41
Gene02177	64	25.36
Gene02178	40	2.52
Gene02179	19	2.15
Gene02180	8	2.01
Gene02181	124	13.99
Gene02182	36	14.26
Gene02183	0	0
Gene02184	424	33.52
Gene02185	55	6.6
Gene02186	84	10.69
Gene02187	0	0
Gene02188	0	0
Gene02189	0	0
Gene02190	43	5.76
Gene02191	134	15.26
Gene02192	0	0
Gene02193	153.98	7.35
Gene02194	0	0
Gene02195	8	1.99
Gene02196	85	10.53
Gene02197	369	41.32
Gene02198	1	0.13
Gene02199	25	3.77
Gene02200	329	30.75
Gene02201	208	11.19
Gene02202	386	30.09
Gene02203	104	3.31
Gene02204	97	5.63
Gene02205	24	9.88
Gene02206	143	16.1
Gene02207	32	1.76
Gene02208	0	0
Gene02209	39	12.8
Gene02210	10	18.18
Gene02211	267	20.32
Gene02212	324	18.45
Gene02213	0	0
Gene02214	20	8.08
Gene02215	51	6.15
Gene02216	35	14.13
Gene02217	0	0
Gene02218	0	0
Gene02219	47	4.86
Gene02220	0	0
Gene02221	33	16.69
Gene02222	42	4.49
Gene02223	1057	59.54
Gene02224	0	0
Gene02225	1	0.06
Gene02226	272	14.34
Gene02227	0	0
Gene02228	0	0
Gene02229	126	6.41
Gene02230	366	38.4
Gene02231	22	3.83
Gene02232	0	0
Gene02233	272	14.63
Gene02234	137	28.22
Gene02235	3	0.43
Gene02236	80	8.63
Gene02237	43	13.54
Gene02238	126	16.44
Gene02239	327	10.57
Gene02240	154	30.6
Gene02241	223	72.03
Gene02242	159	9.06
Gene02243	0	0
Gene02244	37	3.06
Gene02245	2	1.12
Gene02246	0	0
Gene02247	38.17	1.65
Gene02248	21	26.19
Gene02249	33	59.98
Gene02250	37	7.3
Gene02251	71	30.41
Gene02252	90	13.55
Gene02253	70	11.59
Gene02254	133	6.71
Gene02255	34	5.66
Gene02256	101	13.01
Gene02257	257	19.81
Gene02258	0	0
Gene02259	3	3.57
Gene02260	3	0.53
Gene02261	79	36.78
Gene02262	53	5.25
Gene02263	116	8.33
Gene02264	143	7.79
Gene02265	237	21
Gene02266	7186	689.33
Gene02267	0	0
Gene02268	8	1.77
Gene02269	45	10.38
Gene02270	51.46	8.32
Gene02271	1	0.31
Gene02272	22	20.11
Gene02273	1254	74.6
Gene02274	55	20.63
Gene02275	6	8.12
Gene02276	36	3.51
Gene02277	49	2.74
Gene02278	5	7.25
Gene02279	171	30.44
Gene02280	139	9.16
Gene02281	163	65.82
Gene02282	14	3.41
Gene02283	30	6.48
Gene02284	1	0.13
Gene02285	0	0
Gene02286	30	4.3
Gene02287	0	0
Gene02288	35	4.31
Gene02289	22	11.57
Gene02290	600	22.27
Gene02291	764	35.29
Gene02292	0	0
Gene02293	0	0
Gene02294	1712.23	113.98
Gene02295	38	2.38
Gene02296	259	24.02
Gene02297	20	3.63
Gene02298	3	8.93
Gene02299	0	0
Gene02300	4	0.93
Gene02301	2	9.4
Gene02302	194	19.88
Gene02303	34	80.49
Gene02304	110	13.08
Gene02305	145	23.51
Gene02306	30	7.54
Gene02307	0	0
Gene02308	1	6.55
Gene02309	58	10.15
Gene02310	0	0
Gene02311	8	4.38
Gene02312	15	5.19
Gene02313	199	24.13
Gene02314	516.01	27.04
Gene02315	24	1.51
Gene02316	0	0
Gene02317	2	0.28
Gene02318	0	0
Gene02319	0	0
Gene02320	34	3.2
Gene02321	156	15.25
Gene02322	0	0
Gene02323	0	0
Gene02324	37	4.43
Gene02325	44	3.53
Gene02326	85	17.75
Gene02327	94	23.71
Gene02328	8	52.42
Gene02329	87	20.44
Gene02330	38	14.87
Gene02331	38	6.26
Gene02332	173	13.28
Gene02333	0	0
Gene02334	96	7.58
Gene02335	30	11.67
Gene02336	63	9.42
Gene02337	0	0
Gene02338	30	8.39
Gene02339	13	0.85
Gene02340	235	16.06
Gene02341	6	0.25
Gene02342	626	35.07
Gene02343	54	4.35
Gene02344	2	25.87
Gene02345	0	0
Gene02346	48	12.21
Gene02347	5	0.41
Gene02348	0	0
Gene02349	0	0
Gene02350	76	3.09
Gene02351	75	14.3
Gene02352	143	8.75
Gene02353	789	51.68
Gene02354	68	16.16
Gene02355	0	0
Gene02356	0	0
Gene02357	283	39.26
Gene02358	330	15.89
Gene02359	0	0
Gene02360	179	11.92
Gene02361	62	3.92
Gene02362	317	37.12
Gene02363	0	0
Gene02364	141	5.09
Gene02365	5	0.36
Gene02366	63	3.36
Gene02367	0	0
Gene02368	1	5.04
Gene02369	38	1.72
Gene02370	92	7.47
Gene02371	34	5.08
Gene02372	18	3.42
Gene02373	0	0
Gene02374	106	24.35
Gene02375	13.25	5.91
Gene02376	0	0
Gene02377	2	0.24
Gene02378	24	2.01
Gene02379	0	0
Gene02380	1	0.84
Gene02381	127	9.35
Gene02382	0	0
Gene02383	132	55.78
Gene02384	3167	92.98
Gene02385	171	41.61
Gene02386	0	0
Gene02387	55	2.25
Gene02388	0	0
Gene02389	128	57.11
Gene02390	366	19.13
Gene02391	0	0
Gene02392	0	0
Gene02393	7	29.77
Gene02394	171	9.82
Gene02395	4	5.41
Gene02396	0	0
Gene02397	94	30.05
Gene02398	41	3.54
Gene02399	0	0
Gene02400	13	2.21
Gene02401	3	0.25
Gene02402	1	35.48
Gene02403	53	12.13
Gene02404	64	3.78
Gene02405	56.97	3.67
Gene02406	606	24.97
